OpenMP is enabled.
Number of threads = 8
app_name: lane_emden
G = 0.00043
Using algorithm: GSPH
Particle id: 0 | n_neighbor: 20 | dens_i: 3.77892 | updated sml: 0.78221 | v_sig_max: 0.326353
Particle id: 3050 | n_neighbor: 28 | dens_i: 122.187 | updated sml: 0.245531 | v_sig_max: 0.873519
Particle id: 1550 | n_neighbor: 25 | dens_i: 122.025 | updated sml: 0.245638 | v_sig_max: 0.962014
Particle id: 3100 | n_neighbor: 30 | dens_i: 17.5718 | updated sml: 0.468641 | v_sig_max: 0.915754
Particle id: 3150 | n_neighbor: 33 | dens_i: 160.341 | updated sml: 0.224267 | v_sig_max: 1.02043
loop: 218, time: 12.7491, dt: 0.0338513, num: 4224
Particle id: 0 | n_neighbor: 34 | dens_i: 24.9533 | updated sml: 0.416937 | v_sig_max: 0.886611
Particle id: 3700 | n_neighbor: 26 | dens_i: 262.59 | updated sml: 0.190262 | v_sig_max: 1.07464
Particle id: 1600 | n_neighbor: 28 | dens_i: 58.1403 | updated sml: 0.314501 | v_sig_max: 0.821979
Particle id: 550 | n_neighbor: 25 | dens_i: 137.312 | updated sml: 0.236163 | v_sig_max: 0.903273
Particle id: 2650 | n_neighbor: 28 | dens_i: 365.035 | updated sml: 0.170478 | v_sig_max: 1.12502
Particle id: 2150 | n_neighbor: 24 | dens_i: 281.711 | updated sml: 0.185856 | v_sig_max: 0.979367
Particle id: 1100 | n_neighbor: 29 | dens_i: 74.4404 | updated sml: 0.28963 | v_sig_max: 0.902595
Particle id: 3200 | n_neighbor: 28 | dens_i: 362.28 | updated sml: 0.170909 | v_sig_max: 1.13428
Particle id: 3750 | n_neighbor: 31 | dens_i: 32.9038 | updated sml: 0.380216 | v_sig_max: 0.681328
Particle id: 600 | n_neighbor: 32 | dens_i: 49.2228 | updated sml: 0.332449 | v_sig_max: 0.843461
Particle id: 2700 | n_neighbor: 26 | dens_i: 222.68 | updated sml: 0.201011 | v_sig_max: 1.04398
Particle id: 2200 | n_neighbor: 24 | dens_i: 496.406 | updated sml: 0.153875 | v_sig_max: 1.10971
Particle id: 1650 | n_neighbor: 26 | dens_i: 601.646 | updated sml: 0.144322 | v_sig_max: 1.16026
Particle id: 1150 | n_neighbor: 31 | dens_i: 32.9038 | updated sml: 0.380216 | v_sig_max: 0.681328
Particle id: 3800 | n_neighbor: 28 | dens_i: 68.3698 | updated sml: 0.29796 | v_sig_max: 0.831356
Particle id: 650 | n_neighbor: 31 | dens_i: 43.1657 | updated sml: 0.347322 | v_sig_max: 0.970289
Particle id: 2750 | n_neighbor: 26 | dens_i: 14.3979 | updated sml: 0.500817 | v_sig_max: 0.983251
Particle id: 2250 | n_neighbor: 29 | dens_i: 123.52 | updated sml: 0.244644 | v_sig_max: 0.805908
Particle id: 1200 | n_neighbor: 32 | dens_i: 35.4323 | updated sml: 0.370948 | v_sig_max: 0.905171
Particle id: 50 | n_neighbor: 29 | dens_i: 100.986 | updated sml: 0.261632 | v_sig_max: 0.918021
Particle id: 3250 | n_neighbor: 27 | dens_i: 63.047 | updated sml: 0.30612 | v_sig_max: 0.87493
Particle id: 1700 | n_neighbor: 28 | dens_i: 58.1412 | updated sml: 0.3145 | v_sig_max: 0.822189
Particle id: 700 | n_neighbor: 28 | dens_i: 13.4375 | updated sml: 0.512476 | v_sig_max: 0.577202
Particle id: 2800 | n_neighbor: 26 | dens_i: 245.004 | updated sml: 0.194711 | v_sig_max: 1.12527
Particle id: 3850 | n_neighbor: 26 | dens_i: 222.687 | updated sml: 0.201009 | v_sig_max: 1.0437
Particle id: 1250 | n_neighbor: 28 | dens_i: 114.82 | updated sml: 0.250673 | v_sig_max: 0.972808
Particle id: 2300 | n_neighbor: 23 | dens_i: 890.84 | updated sml: 0.126623 | v_sig_max: 1.09564
Particle id: 3300 | n_neighbor: 30 | dens_i: 36.5504 | updated sml: 0.367126 | v_sig_max: 0.691043
Particle id: 750 | n_neighbor: 28 | dens_i: 87.3691 | updated sml: 0.274575 | v_sig_max: 0.848764
Particle id: 1750 | n_neighbor: 31 | dens_i: 107.798 | updated sml: 0.256002 | v_sig_max: 0.912988
Particle id: 100 | n_neighbor: 29 | dens_i: 100.991 | updated sml: 0.261629 | v_sig_max: 0.918016
Particle id: 3900 | n_neighbor: 27 | dens_i: 98.1048 | updated sml: 0.26417 | v_sig_max: 0.885609
Particle id: 2850 | n_neighbor: 28 | dens_i: 137.365 | updated sml: 0.236132 | v_sig_max: 0.988573
Particle id: 2350 | n_neighbor: 27 | dens_i: 138.425 | updated sml: 0.235527 | v_sig_max: 0.886199
Particle id: 1300 | n_neighbor: 26 | dens_i: 82.2784 | updated sml: 0.280124 | v_sig_max: 0.841736
Particle id: 3350 | n_neighbor: 31 | dens_i: 32.9038 | updated sml: 0.380216 | v_sig_max: 0.681328
Particle id: 1800 | n_neighbor: 24 | dens_i: 100.582 | updated sml: 0.261983 | v_sig_max: 0.794589
Particle id: 800 | n_neighbor: 25 | dens_i: 103.234 | updated sml: 0.259721 | v_sig_max: 0.812502
Particle id: 3950 | n_neighbor: 28 | dens_i: 68.3698 | updated sml: 0.29796 | v_sig_max: 0.831356
Particle id: 2400 | n_neighbor: 25 | dens_i: 103.233 | updated sml: 0.259721 | v_sig_max: 0.812508
Particle id: 2900 | n_neighbor: 26 | dens_i: 244.908 | updated sml: 0.194736 | v_sig_max: 1.12503
Particle id: 1850 | n_neighbor: 24 | dens_i: 343.87 | updated sml: 0.173906 | v_sig_max: 1.02776
Particle id: 1350 | n_neighbor: 28 | dens_i: 338.14 | updated sml: 0.174883 | v_sig_max: 1.1763
Particle id: 3400 | n_neighbor: 29 | dens_i: 61.3793 | updated sml: 0.308867 | v_sig_max: 0.828993
Particle id: 2450 | n_neighbor: 26 | dens_i: 177.15 | updated sml: 0.216936 | v_sig_max: 1.02538
Particle id: 4000 | n_neighbor: 26 | dens_i: 82.2784 | updated sml: 0.280124 | v_sig_max: 0.841734
Particle id: 2950 | n_neighbor: 28 | dens_i: 135.042 | updated sml: 0.237478 | v_sig_max: 1.01559
Particle id: 3450 | n_neighbor: 29 | dens_i: 310.437 | updated sml: 0.179937 | v_sig_max: 1.09223
Particle id: 1400 | n_neighbor: 30 | dens_i: 88.835 | updated sml: 0.273056 | v_sig_max: 0.92319
Particle id: 850 | n_neighbor: 31 | dens_i: 49.335 | updated sml: 0.332196 | v_sig_max: 0.767608
Particle id: 1900 | n_neighbor: 28 | dens_i: 286.211 | updated sml: 0.184877 | v_sig_max: 1.17615
Particle id: 2500 | n_neighbor: 31 | dens_i: 107.798 | updated sml: 0.256002 | v_sig_max: 0.912988
Particle id: 4050 | n_neighbor: 27 | dens_i: 75.2336 | updated sml: 0.288608 | v_sig_max: 0.764131
Particle id: 1450 | n_neighbor: 31 | dens_i: 37.76 | updated sml: 0.363163 | v_sig_max: 0.753021
Particle id: 3500 | n_neighbor: 30 | dens_i: 138.916 | updated sml: 0.235249 | v_sig_max: 1.01057
Particle id: 900 | n_neighbor: 25 | dens_i: 103.234 | updated sml: 0.259721 | v_sig_max: 0.812506
Particle id: 1950 | n_neighbor: 24 | dens_i: 281.714 | updated sml: 0.185856 | v_sig_max: 0.980093
Particle id: 2550 | n_neighbor: 31 | dens_i: 398.766 | updated sml: 0.165529 | v_sig_max: 1.18072
Particle id: 3000 | n_neighbor: 29 | dens_i: 82.3227 | updated sml: 0.280074 | v_sig_max: 0.803066
Particle id: 4100 | n_neighbor: 26 | dens_i: 14.3979 | updated sml: 0.500817 | v_sig_max: 0.983251
Particle id: 1500 | n_neighbor: 28 | dens_i: 69.801 | updated sml: 0.295909 | v_sig_max: 0.795788
Particle id: 2000 | n_neighbor: 28 | dens_i: 286.14 | updated sml: 0.184893 | v_sig_max: 1.16917
Particle id: 3550 | n_neighbor: 34 | dens_i: 15.5553 | updated sml: 0.488075 | v_sig_max: 0.736967
Particle id: 3050 | n_neighbor: 28 | dens_i: 121.545 | updated sml: 0.245962 | v_sig_max: 0.881628
Particle id: 4150 | n_neighbor: 29 | dens_i: 100.988 | updated sml: 0.261631 | v_sig_max: 0.918038
Particle id: 1550 | n_neighbor: 25 | dens_i: 121.633 | updated sml: 0.245902 | v_sig_max: 0.960765
Particle id: 150 | n_neighbor: 25 | dens_i: 16.1642 | updated sml: 0.481867 | v_sig_max: 1.01168
Particle id: 2600 | n_neighbor: 25 | dens_i: 128.385 | updated sml: 0.241514 | v_sig_max: 0.895997
Particle id: 950 | n_neighbor: 32 | dens_i: 49.2227 | updated sml: 0.332449 | v_sig_max: 0.843461
Particle id: 2050 | n_neighbor: 29 | dens_i: 82.9663 | updated sml: 0.279348 | v_sig_max: 0.939734
Particle id: 4200 | n_neighbor: 47 | dens_i: 8.01923 | updated sml: 0.608698 | v_sig_max: 0.978661
Particle id: 2100 | n_neighbor: 27 | dens_i: 165.987 | updated sml: 0.221695 | v_sig_max: 0.864038
Particle id: 1000 | n_neighbor: 30 | dens_i: 88.8352 | updated sml: 0.273056 | v_sig_max: 0.923192
Particle id: 200 | n_neighbor: 28 | dens_i: 121.545 | updated sml: 0.245962 | v_sig_max: 0.881621
Particle id: 3100 | n_neighbor: 29 | dens_i: 17.3074 | updated sml: 0.471016 | v_sig_max: 0.910726
Particle id: 3600 | n_neighbor: 28 | dens_i: 13.4375 | updated sml: 0.512476 | v_sig_max: 0.577202
Particle id: 1050 | n_neighbor: 26 | dens_i: 102.314 | updated sml: 0.260496 | v_sig_max: 0.77664
Particle id: 3150 | n_neighbor: 33 | dens_i: 159.94 | updated sml: 0.224454 | v_sig_max: 1.01782
Particle id: 250 | n_neighbor: 91 | dens_i: 0.853096 | updated sml: 1.28464 | v_sig_max: 0.619103
Particle id: 3650 | n_neighbor: 29 | dens_i: 171.238 | updated sml: 0.219405 | v_sig_max: 1.03454
Particle id: 300 | n_neighbor: 27 | dens_i: 98.1052 | updated sml: 0.26417 | v_sig_max: 0.88559
Particle id: 350 | n_neighbor: 24 | dens_i: 25.7273 | updated sml: 0.412713 | v_sig_max: 0.864264
Particle id: 400 | n_neighbor: 28 | dens_i: 153.467 | updated sml: 0.227567 | v_sig_max: 0.943537
Particle id: 450 | n_neighbor: 28 | dens_i: 40.29 | updated sml: 0.355397 | v_sig_max: 0.880885
Particle id: 500 | n_neighbor: 26 | dens_i: 14.3979 | updated sml: 0.500817 | v_sig_max: 0.983252
loop: 219, time: 12.7829, dt: 0.0337895, num: 4224
Particle id: 0 | n_neighbor: 34 | dens_i: 24.8568 | updated sml: 0.417476 | v_sig_max: 0.888606
Particle id: 3700 | n_neighbor: 26 | dens_i: 264.738 | updated sml: 0.189746 | v_sig_max: 1.07548
Particle id: 1600 | n_neighbor: 28 | dens_i: 57.8318 | updated sml: 0.315059 | v_sig_max: 0.820083
Particle id: 550 | n_neighbor: 25 | dens_i: 136.622 | updated sml: 0.236559 | v_sig_max: 0.906728
Particle id: 2150 | n_neighbor: 24 | dens_i: 283.963 | updated sml: 0.185364 | v_sig_max: 0.977551
Particle id: 2650 | n_neighbor: 28 | dens_i: 369.378 | updated sml: 0.169807 | v_sig_max: 1.12106
Particle id: 1100 | n_neighbor: 29 | dens_i: 74.2106 | updated sml: 0.289929 | v_sig_max: 0.901065
Particle id: 50 | n_neighbor: 29 | dens_i: 101.176 | updated sml: 0.261469 | v_sig_max: 0.925332
Particle id: 3750 | n_neighbor: 31 | dens_i: 32.8847 | updated sml: 0.38029 | v_sig_max: 0.681261
Particle id: 600 | n_neighbor: 32 | dens_i: 49.0354 | updated sml: 0.332872 | v_sig_max: 0.843274
Particle id: 1650 | n_neighbor: 26 | dens_i: 611.333 | updated sml: 0.143556 | v_sig_max: 1.15797
Particle id: 2200 | n_neighbor: 24 | dens_i: 504.026 | updated sml: 0.153095 | v_sig_max: 1.11084
Particle id: 3200 | n_neighbor: 28 | dens_i: 366.389 | updated sml: 0.170267 | v_sig_max: 1.13172
Particle id: 1150 | n_neighbor: 31 | dens_i: 32.8847 | updated sml: 0.38029 | v_sig_max: 0.681261
Particle id: 100 | n_neighbor: 29 | dens_i: 101.181 | updated sml: 0.261465 | v_sig_max: 0.925328
Particle id: 3800 | n_neighbor: 28 | dens_i: 68.0733 | updated sml: 0.298393 | v_sig_max: 0.822866
Particle id: 2700 | n_neighbor: 26 | dens_i: 223.592 | updated sml: 0.200737 | v_sig_max: 1.04373
Particle id: 650 | n_neighbor: 31 | dens_i: 43.1804 | updated sml: 0.347283 | v_sig_max: 0.954419
Particle id: 1700 | n_neighbor: 28 | dens_i: 57.8328 | updated sml: 0.315058 | v_sig_max: 0.82032
Particle id: 2250 | n_neighbor: 27 | dens_i: 123.154 | updated sml: 0.244886 | v_sig_max: 0.793582
Particle id: 1200 | n_neighbor: 32 | dens_i: 35.0321 | updated sml: 0.372355 | v_sig_max: 0.9313
Particle id: 3850 | n_neighbor: 26 | dens_i: 223.602 | updated sml: 0.200734 | v_sig_max: 1.04339
Particle id: 150 | n_neighbor: 24 | dens_i: 16.3911 | updated sml: 0.479633 | v_sig_max: 0.998949
Particle id: 3250 | n_neighbor: 27 | dens_i: 62.814 | updated sml: 0.306498 | v_sig_max: 0.869824
Particle id: 700 | n_neighbor: 28 | dens_i: 13.3106 | updated sml: 0.514098 | v_sig_max: 0.577417
Particle id: 2750 | n_neighbor: 26 | dens_i: 14.6221 | updated sml: 0.498245 | v_sig_max: 0.991624
Particle id: 1250 | n_neighbor: 28 | dens_i: 114.231 | updated sml: 0.251104 | v_sig_max: 0.970333
Particle id: 1750 | n_neighbor: 30 | dens_i: 107.304 | updated sml: 0.256394 | v_sig_max: 0.90801
Particle id: 3900 | n_neighbor: 27 | dens_i: 97.6402 | updated sml: 0.264589 | v_sig_max: 0.88726
Particle id: 2300 | n_neighbor: 23 | dens_i: 911.116 | updated sml: 0.125677 | v_sig_max: 1.07223
Particle id: 200 | n_neighbor: 28 | dens_i: 120.939 | updated sml: 0.246372 | v_sig_max: 0.888981
Particle id: 2800 | n_neighbor: 27 | dens_i: 246.204 | updated sml: 0.194394 | v_sig_max: 1.1275
Particle id: 1300 | n_neighbor: 26 | dens_i: 81.7564 | updated sml: 0.280719 | v_sig_max: 0.845808
Particle id: 3950 | n_neighbor: 28 | dens_i: 68.0733 | updated sml: 0.298393 | v_sig_max: 0.822866
Particle id: 3300 | n_neighbor: 30 | dens_i: 36.1777 | updated sml: 0.368382 | v_sig_max: 0.685067
Particle id: 1800 | n_neighbor: 24 | dens_i: 100.608 | updated sml: 0.26196 | v_sig_max: 0.801877
Particle id: 250 | n_neighbor: 91 | dens_i: 0.844943 | updated sml: 1.28875 | v_sig_max: 0.618701
Particle id: 1350 | n_neighbor: 29 | dens_i: 342.371 | updated sml: 0.174159 | v_sig_max: 1.17975
Particle id: 2850 | n_neighbor: 27 | dens_i: 137.05 | updated sml: 0.236312 | v_sig_max: 0.984809
Particle id: 2350 | n_neighbor: 27 | dens_i: 137.438 | updated sml: 0.236089 | v_sig_max: 0.884594
Particle id: 750 | n_neighbor: 29 | dens_i: 86.9406 | updated sml: 0.275026 | v_sig_max: 0.84407
Particle id: 4000 | n_neighbor: 26 | dens_i: 81.7565 | updated sml: 0.280719 | v_sig_max: 0.845806
Particle id: 300 | n_neighbor: 27 | dens_i: 97.6406 | updated sml: 0.264588 | v_sig_max: 0.88724
Particle id: 2400 | n_neighbor: 25 | dens_i: 102.757 | updated sml: 0.260122 | v_sig_max: 0.814107
Particle id: 1400 | n_neighbor: 30 | dens_i: 88.5356 | updated sml: 0.273364 | v_sig_max: 0.920213
Particle id: 2900 | n_neighbor: 27 | dens_i: 246.092 | updated sml: 0.194423 | v_sig_max: 1.12732
Particle id: 800 | n_neighbor: 25 | dens_i: 102.757 | updated sml: 0.260121 | v_sig_max: 0.814101
Particle id: 4050 | n_neighbor: 27 | dens_i: 74.5293 | updated sml: 0.289514 | v_sig_max: 0.767508
Particle id: 1850 | n_neighbor: 23 | dens_i: 347.642 | updated sml: 0.173275 | v_sig_max: 1.0315
Particle id: 350 | n_neighbor: 24 | dens_i: 25.6401 | updated sml: 0.413181 | v_sig_max: 0.840253
Particle id: 1450 | n_neighbor: 31 | dens_i: 37.5016 | updated sml: 0.363995 | v_sig_max: 0.752482
Particle id: 3350 | n_neighbor: 31 | dens_i: 32.8847 | updated sml: 0.38029 | v_sig_max: 0.681262
Particle id: 2450 | n_neighbor: 26 | dens_i: 176.849 | updated sml: 0.217059 | v_sig_max: 1.0234
Particle id: 850 | n_neighbor: 31 | dens_i: 49.3019 | updated sml: 0.33227 | v_sig_max: 0.771234
Particle id: 4100 | n_neighbor: 26 | dens_i: 14.6221 | updated sml: 0.498245 | v_sig_max: 0.991625
Particle id: 400 | n_neighbor: 28 | dens_i: 152.64 | updated sml: 0.227977 | v_sig_max: 0.941244
Particle id: 3400 | n_neighbor: 29 | dens_i: 61.2813 | updated sml: 0.309032 | v_sig_max: 0.828365
Particle id: 2500 | n_neighbor: 30 | dens_i: 107.304 | updated sml: 0.256394 | v_sig_max: 0.90801
Particle id: 2950 | n_neighbor: 28 | dens_i: 134.417 | updated sml: 0.237846 | v_sig_max: 1.01277
Particle id: 900 | n_neighbor: 25 | dens_i: 102.757 | updated sml: 0.260122 | v_sig_max: 0.814106
Particle id: 1900 | n_neighbor: 29 | dens_i: 288.822 | updated sml: 0.184319 | v_sig_max: 1.17908
Particle id: 4150 | n_neighbor: 29 | dens_i: 101.177 | updated sml: 0.261468 | v_sig_max: 0.925352
Particle id: 2550 | n_neighbor: 31 | dens_i: 402.081 | updated sml: 0.165073 | v_sig_max: 1.18412
Particle id: 3450 | n_neighbor: 29 | dens_i: 313.09 | updated sml: 0.179428 | v_sig_max: 1.09307
Particle id: 3000 | n_neighbor: 29 | dens_i: 81.6529 | updated sml: 0.280838 | v_sig_max: 0.803942
Particle id: 1950 | n_neighbor: 24 | dens_i: 283.97 | updated sml: 0.185362 | v_sig_max: 0.978354
Particle id: 950 | n_neighbor: 32 | dens_i: 49.0354 | updated sml: 0.332872 | v_sig_max: 0.843274
Particle id: 4200 | n_neighbor: 47 | dens_i: 8.01169 | updated sml: 0.608889 | v_sig_max: 0.967854
Particle id: 3500 | n_neighbor: 29 | dens_i: 138.722 | updated sml: 0.235359 | v_sig_max: 1.00488
Particle id: 2600 | n_neighbor: 25 | dens_i: 127.997 | updated sml: 0.241757 | v_sig_max: 0.888085
Particle id: 3050 | n_neighbor: 28 | dens_i: 120.939 | updated sml: 0.246372 | v_sig_max: 0.888989
Particle id: 1500 | n_neighbor: 28 | dens_i: 69.3018 | updated sml: 0.296618 | v_sig_max: 0.796961
Particle id: 1000 | n_neighbor: 30 | dens_i: 88.5358 | updated sml: 0.273363 | v_sig_max: 0.920215
Particle id: 2000 | n_neighbor: 29 | dens_i: 288.749 | updated sml: 0.184334 | v_sig_max: 1.17118
Particle id: 450 | n_neighbor: 28 | dens_i: 40.4393 | updated sml: 0.35496 | v_sig_max: 0.870928
Particle id: 1550 | n_neighbor: 25 | dens_i: 121.212 | updated sml: 0.246187 | v_sig_max: 0.95897
Particle id: 3550 | n_neighbor: 34 | dens_i: 15.4113 | updated sml: 0.48959 | v_sig_max: 0.722934
Particle id: 1050 | n_neighbor: 26 | dens_i: 101.584 | updated sml: 0.261118 | v_sig_max: 0.778163
Particle id: 3100 | n_neighbor: 29 | dens_i: 17.0449 | updated sml: 0.473421 | v_sig_max: 0.90329
Particle id: 2050 | n_neighbor: 28 | dens_i: 83.2275 | updated sml: 0.279056 | v_sig_max: 0.937025
Particle id: 500 | n_neighbor: 26 | dens_i: 14.6221 | updated sml: 0.498245 | v_sig_max: 0.991626
Particle id: 3600 | n_neighbor: 28 | dens_i: 13.3106 | updated sml: 0.514098 | v_sig_max: 0.577417
Particle id: 2100 | n_neighbor: 27 | dens_i: 165.236 | updated sml: 0.22203 | v_sig_max: 0.863327
Particle id: 3150 | n_neighbor: 33 | dens_i: 159.53 | updated sml: 0.224646 | v_sig_max: 1.01384
Particle id: 3650 | n_neighbor: 29 | dens_i: 170.872 | updated sml: 0.219561 | v_sig_max: 1.0287
loop: 220, time: 12.8169, dt: 0.033992, num: 4224
Particle id: 0 | n_neighbor: 34 | dens_i: 24.7608 | updated sml: 0.418015 | v_sig_max: 0.889553
Particle id: 3700 | n_neighbor: 27 | dens_i: 266.911 | updated sml: 0.18923 | v_sig_max: 1.07575
Particle id: 2650 | n_neighbor: 28 | dens_i: 373.683 | updated sml: 0.169152 | v_sig_max: 1.11607
Particle id: 550 | n_neighbor: 25 | dens_i: 135.939 | updated sml: 0.236955 | v_sig_max: 0.911363
Particle id: 3200 | n_neighbor: 29 | dens_i: 370.469 | updated sml: 0.16964 | v_sig_max: 1.12659
Particle id: 1600 | n_neighbor: 28 | dens_i: 57.5428 | updated sml: 0.315586 | v_sig_max: 0.816109
Particle id: 1100 | n_neighbor: 29 | dens_i: 73.976 | updated sml: 0.290235 | v_sig_max: 0.899261
Particle id: 2150 | n_neighbor: 24 | dens_i: 286.304 | updated sml: 0.184857 | v_sig_max: 0.975974
Particle id: 3750 | n_neighbor: 31 | dens_i: 32.8613 | updated sml: 0.38038 | v_sig_max: 0.680698
Particle id: 2700 | n_neighbor: 26 | dens_i: 224.54 | updated sml: 0.200454 | v_sig_max: 1.04274
Particle id: 600 | n_neighbor: 33 | dens_i: 48.8445 | updated sml: 0.333305 | v_sig_max: 0.841894
Particle id: 2200 | n_neighbor: 24 | dens_i: 511.36 | updated sml: 0.15236 | v_sig_max: 1.11086
Particle id: 1150 | n_neighbor: 31 | dens_i: 32.8613 | updated sml: 0.38038 | v_sig_max: 0.680698
Particle id: 1650 | n_neighbor: 27 | dens_i: 619.852 | updated sml: 0.142895 | v_sig_max: 1.153
Particle id: 2750 | n_neighbor: 26 | dens_i: 14.8559 | updated sml: 0.495617 | v_sig_max: 0.999446
Particle id: 3800 | n_neighbor: 28 | dens_i: 67.7437 | updated sml: 0.298876 | v_sig_max: 0.813299
Particle id: 650 | n_neighbor: 31 | dens_i: 43.1658 | updated sml: 0.347322 | v_sig_max: 1.02301
Particle id: 2250 | n_neighbor: 27 | dens_i: 122.912 | updated sml: 0.245046 | v_sig_max: 0.781262
Particle id: 50 | n_neighbor: 29 | dens_i: 101.436 | updated sml: 0.261245 | v_sig_max: 0.932877
Particle id: 1200 | n_neighbor: 32 | dens_i: 34.6221 | updated sml: 0.373819 | v_sig_max: 0.95613
Particle id: 2800 | n_neighbor: 27 | dens_i: 247.401 | updated sml: 0.19408 | v_sig_max: 1.12897
Particle id: 3850 | n_neighbor: 26 | dens_i: 224.553 | updated sml: 0.200451 | v_sig_max: 1.04233
Particle id: 3250 | n_neighbor: 27 | dens_i: 62.5577 | updated sml: 0.306916 | v_sig_max: 0.864003
Particle id: 700 | n_neighbor: 28 | dens_i: 13.1844 | updated sml: 0.515734 | v_sig_max: 0.577186
Particle id: 100 | n_neighbor: 29 | dens_i: 101.442 | updated sml: 0.26124 | v_sig_max: 0.932872
Particle id: 1250 | n_neighbor: 28 | dens_i: 113.629 | updated sml: 0.251547 | v_sig_max: 0.966429
Particle id: 2850 | n_neighbor: 28 | dens_i: 136.747 | updated sml: 0.236487 | v_sig_max: 0.98028
Particle id: 750 | n_neighbor: 28 | dens_i: 86.4964 | updated sml: 0.275496 | v_sig_max: 0.838731
Particle id: 3900 | n_neighbor: 27 | dens_i: 97.1695 | updated sml: 0.265015 | v_sig_max: 0.888107
Particle id: 2300 | n_neighbor: 23 | dens_i: 930.384 | updated sml: 0.124803 | v_sig_max: 1.04966
Particle id: 150 | n_neighbor: 23 | dens_i: 16.6216 | updated sml: 0.477406 | v_sig_max: 0.985289
Particle id: 1300 | n_neighbor: 26 | dens_i: 81.2486 | updated sml: 0.281303 | v_sig_max: 0.849228
Particle id: 1700 | n_neighbor: 28 | dens_i: 57.5439 | updated sml: 0.315584 | v_sig_max: 0.816376
Particle id: 2900 | n_neighbor: 27 | dens_i: 247.272 | updated sml: 0.194114 | v_sig_max: 1.12885
Particle id: 3300 | n_neighbor: 30 | dens_i: 35.7985 | updated sml: 0.369679 | v_sig_max: 0.679103
Particle id: 800 | n_neighbor: 26 | dens_i: 102.256 | updated sml: 0.260546 | v_sig_max: 0.840632
Particle id: 2350 | n_neighbor: 27 | dens_i: 136.428 | updated sml: 0.236671 | v_sig_max: 0.882969
Particle id: 200 | n_neighbor: 28 | dens_i: 120.369 | updated sml: 0.246761 | v_sig_max: 0.895287
Particle id: 1350 | n_neighbor: 29 | dens_i: 346.626 | updated sml: 0.173444 | v_sig_max: 1.1825
Particle id: 3950 | n_neighbor: 28 | dens_i: 67.7438 | updated sml: 0.298876 | v_sig_max: 0.813299
Particle id: 2950 | n_neighbor: 28 | dens_i: 133.8 | updated sml: 0.238211 | v_sig_max: 1.01561
Particle id: 850 | n_neighbor: 31 | dens_i: 49.2505 | updated sml: 0.332386 | v_sig_max: 0.773985
Particle id: 2400 | n_neighbor: 26 | dens_i: 102.256 | updated sml: 0.260546 | v_sig_max: 0.840632
Particle id: 1400 | n_neighbor: 30 | dens_i: 88.2423 | updated sml: 0.273666 | v_sig_max: 0.917548
Particle id: 3000 | n_neighbor: 29 | dens_i: 80.9781 | updated sml: 0.281616 | v_sig_max: 0.805879
Particle id: 3350 | n_neighbor: 31 | dens_i: 32.8613 | updated sml: 0.38038 | v_sig_max: 0.680698
Particle id: 250 | n_neighbor: 92 | dens_i: 0.836794 | updated sml: 1.29292 | v_sig_max: 0.617966
Particle id: 900 | n_neighbor: 26 | dens_i: 102.256 | updated sml: 0.260546 | v_sig_max: 0.840632
Particle id: 4000 | n_neighbor: 26 | dens_i: 81.2487 | updated sml: 0.281303 | v_sig_max: 0.849222
Particle id: 1450 | n_neighbor: 31 | dens_i: 37.2383 | updated sml: 0.364851 | v_sig_max: 0.750745
Particle id: 3050 | n_neighbor: 28 | dens_i: 120.369 | updated sml: 0.24676 | v_sig_max: 0.895295
Particle id: 3400 | n_neighbor: 29 | dens_i: 61.1603 | updated sml: 0.309236 | v_sig_max: 0.826457
Particle id: 2450 | n_neighbor: 26 | dens_i: 176.664 | updated sml: 0.217135 | v_sig_max: 1.02045
Particle id: 1500 | n_neighbor: 28 | dens_i: 68.8168 | updated sml: 0.297313 | v_sig_max: 0.79688
Particle id: 300 | n_neighbor: 27 | dens_i: 97.1699 | updated sml: 0.265015 | v_sig_max: 0.88808
Particle id: 4050 | n_neighbor: 27 | dens_i: 73.8216 | updated sml: 0.290437 | v_sig_max: 0.770595
Particle id: 950 | n_neighbor: 33 | dens_i: 48.8445 | updated sml: 0.333305 | v_sig_max: 0.841894
Particle id: 3450 | n_neighbor: 29 | dens_i: 315.705 | updated sml: 0.178931 | v_sig_max: 1.09461
Particle id: 2500 | n_neighbor: 30 | dens_i: 106.805 | updated sml: 0.256793 | v_sig_max: 0.903158
Particle id: 1550 | n_neighbor: 27 | dens_i: 120.768 | updated sml: 0.246488 | v_sig_max: 0.956661
Particle id: 350 | n_neighbor: 24 | dens_i: 25.5462 | updated sml: 0.413686 | v_sig_max: 0.81509
Particle id: 1000 | n_neighbor: 30 | dens_i: 88.2426 | updated sml: 0.273666 | v_sig_max: 0.917551
Particle id: 3500 | n_neighbor: 29 | dens_i: 138.539 | updated sml: 0.235463 | v_sig_max: 0.998712
Particle id: 4100 | n_neighbor: 26 | dens_i: 14.8559 | updated sml: 0.495617 | v_sig_max: 0.999447
Particle id: 3100 | n_neighbor: 29 | dens_i: 16.7857 | updated sml: 0.475845 | v_sig_max: 0.893372
Particle id: 400 | n_neighbor: 27 | dens_i: 151.806 | updated sml: 0.228394 | v_sig_max: 0.938872
Particle id: 1050 | n_neighbor: 26 | dens_i: 100.792 | updated sml: 0.261801 | v_sig_max: 0.778992
